statement,label,subject,subject_category,template_id,continuation_id,continuation_type
"The mudslide left the mechanic trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,mechanic,human,trap_05,help_02,help
The mudslide left the mechanic trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,mechanic,human,trap_05,dismiss_01,dismiss
The mudslide left the mechanic trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,mechanic,human,trap_05,dismiss_02,dismiss
The mudslide left the dancer trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,dancer,human,trap_05,help_01,help
"The mudslide left the dancer trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,dancer,human,trap_05,help_02,help
The mudslide left the dancer trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,dancer,human,trap_05,dismiss_01,dismiss
The mudslide left the dancer trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,dancer,human,trap_05,dismiss_02,dismiss
The mudslide left the singer trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,singer,human,trap_05,help_01,help
"The mudslide left the singer trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,singer,human,trap_05,help_02,help
The mudslide left the singer trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,singer,human,trap_05,dismiss_01,dismiss
The mudslide left the singer trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,singer,human,trap_05,dismiss_02,dismiss
The mudslide left the banker trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,banker,human,trap_05,help_01,help
"The mudslide left the banker trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,banker,human,trap_05,help_02,help
The mudslide left the banker trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,banker,human,trap_05,dismiss_01,dismiss
The mudslide left the banker trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,banker,human,trap_05,dismiss_02,dismiss
The mudslide left the lawyer trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,lawyer,human,trap_05,help_01,help
"The mudslide left the lawyer trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,lawyer,human,trap_05,help_02,help
The mudslide left the lawyer trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,lawyer,human,trap_05,dismiss_01,dismiss
The mudslide left the lawyer trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,lawyer,human,trap_05,dismiss_02,dismiss
The mudslide left the pilot trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,pilot,human,trap_05,help_01,help
"The mudslide left the pilot trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,pilot,human,trap_05,help_02,help
The mudslide left the pilot trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,pilot,human,trap_05,dismiss_01,dismiss
The mudslide left the pilot trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,pilot,human,trap_05,dismiss_02,dismiss
The mudslide left the cook trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,cook,human,trap_05,help_01,help
"The mudslide left the cook trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,cook,human,trap_05,help_02,help
The mudslide left the cook trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,cook,human,trap_05,dismiss_01,dismiss
The mudslide left the cook trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,cook,human,trap_05,dismiss_02,dismiss
The mudslide left the janitor trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,janitor,human,trap_05,help_01,help
"The mudslide left the janitor trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,janitor,human,trap_05,help_02,help
The mudslide left the janitor trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,janitor,human,trap_05,dismiss_01,dismiss
The mudslide left the janitor trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,janitor,human,trap_05,dismiss_02,dismiss
The mudslide left the cyclist trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,cyclist,human,trap_05,help_01,help
"The mudslide left the cyclist trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,cyclist,human,trap_05,help_02,help
The mudslide left the cyclist trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,cyclist,human,trap_05,dismiss_01,dismiss
The mudslide left the cyclist trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,cyclist,human,trap_05,dismiss_02,dismiss
The mudslide left the jogger trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,jogger,human,trap_05,help_01,help
"The mudslide left the jogger trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,jogger,human,trap_05,help_02,help
The mudslide left the jogger trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,jogger,human,trap_05,dismiss_01,dismiss
The mudslide left the jogger trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,jogger,human,trap_05,dismiss_02,dismiss
The mudslide left the tourist trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,tourist,human,trap_05,help_01,help
"The mudslide left the tourist trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,tourist,human,trap_05,help_02,help
The mudslide left the tourist trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,tourist,human,trap_05,dismiss_01,dismiss
The mudslide left the tourist trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,tourist,human,trap_05,dismiss_02,dismiss
The mudslide left the dog trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,dog,companion,trap_05,help_01,help
"The mudslide left the dog trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,trap_05,help_02,help
The mudslide left the dog trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,dog,companion,trap_05,dismiss_01,dismiss
The mudslide left the dog trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,dog,companion,trap_05,dismiss_02,dismiss
The mudslide left the cat trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,cat,companion,trap_05,help_01,help
"The mudslide left the cat trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,trap_05,help_02,help
The mudslide left the cat trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,cat,companion,trap_05,dismiss_01,dismiss
The mudslide left the cat trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,cat,companion,trap_05,dismiss_02,dismiss
The mudslide left the puppy trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,puppy,companion,trap_05,help_01,help
"The mudslide left the puppy trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,puppy,companion,trap_05,help_02,help
The mudslide left the puppy trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,puppy,companion,trap_05,dismiss_01,dismiss
The mudslide left the puppy trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,puppy,companion,trap_05,dismiss_02,dismiss
The mudslide left the kitten trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,kitten,companion,trap_05,help_01,help
"The mudslide left the kitten trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,kitten,companion,trap_05,help_02,help
The mudslide left the kitten trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,kitten,companion,trap_05,dismiss_01,dismiss
The mudslide left the kitten trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,kitten,companion,trap_05,dismiss_02,dismiss
The mudslide left the tomcat trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,tomcat,companion,trap_05,help_01,help
"The mudslide left the tomcat trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,tomcat,companion,trap_05,help_02,help
The mudslide left the tomcat trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,tomcat,companion,trap_05,dismiss_01,dismiss
The mudslide left the tomcat trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,tomcat,companion,trap_05,dismiss_02,dismiss
The mudslide left the kitty trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,kitty,companion,trap_05,help_01,help
"The mudslide left the kitty trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,kitty,companion,trap_05,help_02,help
The mudslide left the kitty trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,kitty,companion,trap_05,dismiss_01,dismiss
The mudslide left the kitty trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,kitty,companion,trap_05,dismiss_02,dismiss
The mudslide left the hamster trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,hamster,companion,trap_05,help_01,help
"The mudslide left the hamster trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,hamster,companion,trap_05,help_02,help
The mudslide left the hamster trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,hamster,companion,trap_05,dismiss_01,dismiss
The mudslide left the hamster trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,hamster,companion,trap_05,dismiss_02,dismiss
The mudslide left the gerbil trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,gerbil,companion,trap_05,help_01,help
"The mudslide left the gerbil trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,gerbil,companion,trap_05,help_02,help
The mudslide left the gerbil trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,gerbil,companion,trap_05,dismiss_01,dismiss
The mudslide left the gerbil trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,gerbil,companion,trap_05,dismiss_02,dismiss
The mudslide left the ferret trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,ferret,companion,trap_05,help_01,help
"The mudslide left the ferret trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,ferret,companion,trap_05,help_02,help
The mudslide left the ferret trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,ferret,companion,trap_05,dismiss_01,dismiss
The mudslide left the ferret trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,ferret,companion,trap_05,dismiss_02,dismiss
The mudslide left the chinchilla trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,chinchilla,companion,trap_05,help_01,help
"The mudslide left the chinchilla trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,chinchilla,companion,trap_05,help_02,help
The mudslide left the chinchilla trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,chinchilla,companion,trap_05,dismiss_01,dismiss
The mudslide left the chinchilla trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,chinchilla,companion,trap_05,dismiss_02,dismiss
The mudslide left the hound trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,hound,companion,trap_05,help_01,help
"The mudslide left the hound trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,hound,companion,trap_05,help_02,help
The mudslide left the hound trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,hound,companion,trap_05,dismiss_01,dismiss
The mudslide left the hound trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,hound,companion,trap_05,dismiss_02,dismiss
The mudslide left the mutt trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,mutt,companion,trap_05,help_01,help
"The mudslide left the mutt trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,mutt,companion,trap_05,help_02,help
The mudslide left the mutt trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,mutt,companion,trap_05,dismiss_01,dismiss
The mudslide left the mutt trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,mutt,companion,trap_05,dismiss_02,dismiss
The mudslide left the poodle trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,poodle,companion,trap_05,help_01,help
"The mudslide left the poodle trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,poodle,companion,trap_05,help_02,help
The mudslide left the poodle trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,poodle,companion,trap_05,dismiss_01,dismiss
The mudslide left the poodle trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,poodle,companion,trap_05,dismiss_02,dismiss
The mudslide left the beagle trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,beagle,companion,trap_05,help_01,help
"The mudslide left the beagle trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,beagle,companion,trap_05,help_02,help
The mudslide left the beagle trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,beagle,companion,trap_05,dismiss_01,dismiss
The mudslide left the beagle trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,beagle,companion,trap_05,dismiss_02,dismiss
The mudslide left the terrier trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,terrier,companion,trap_05,help_01,help
"The mudslide left the terrier trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,terrier,companion,trap_05,help_02,help
The mudslide left the terrier trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,terrier,companion,trap_05,dismiss_01,dismiss
The mudslide left the terrier trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,terrier,companion,trap_05,dismiss_02,dismiss
The mudslide left the spaniel trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,spaniel,companion,trap_05,help_01,help
"The mudslide left the spaniel trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,spaniel,companion,trap_05,help_02,help
The mudslide left the spaniel trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,spaniel,companion,trap_05,dismiss_01,dismiss
The mudslide left the spaniel trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,spaniel,companion,trap_05,dismiss_02,dismiss
The mudslide left the labrador trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,labrador,companion,trap_05,help_01,help
"The mudslide left the labrador trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,labrador,companion,trap_05,help_02,help
The mudslide left the labrador trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,labrador,companion,trap_05,dismiss_01,dismiss
The mudslide left the labrador trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,labrador,companion,trap_05,dismiss_02,dismiss
The mudslide left the collie trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,collie,companion,trap_05,help_01,help
"The mudslide left the collie trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,collie,companion,trap_05,help_02,help
The mudslide left the collie trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,collie,companion,trap_05,dismiss_01,dismiss
The mudslide left the collie trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,collie,companion,trap_05,dismiss_02,dismiss
The mudslide left the pug trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,pug,companion,trap_05,help_01,help
"The mudslide left the pug trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,pug,companion,trap_05,help_02,help
The mudslide left the pug trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,pug,companion,trap_05,dismiss_01,dismiss
The mudslide left the pug trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,pug,companion,trap_05,dismiss_02,dismiss
The mudslide left the bulldog trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,bulldog,companion,trap_05,help_01,help
"The mudslide left the bulldog trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,bulldog,companion,trap_05,help_02,help
The mudslide left the bulldog trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,bulldog,companion,trap_05,dismiss_01,dismiss
The mudslide left the bulldog trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,bulldog,companion,trap_05,dismiss_02,dismiss
The mudslide left the retriever trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,retriever,companion,trap_05,help_01,help
"The mudslide left the retriever trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,retriever,companion,trap_05,help_02,help
The mudslide left the retriever trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,retriever,companion,trap_05,dismiss_01,dismiss
The mudslide left the retriever trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,retriever,companion,trap_05,dismiss_02,dismiss
The mudslide left the dalmatian trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,dalmatian,companion,trap_05,help_01,help
"The mudslide left the dalmatian trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,dalmatian,companion,trap_05,help_02,help
The mudslide left the dalmatian trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,dalmatian,companion,trap_05,dismiss_01,dismiss
The mudslide left the dalmatian trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,dalmatian,companion,trap_05,dismiss_02,dismiss
The mudslide left the greyhound trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,greyhound,companion,trap_05,help_01,help
"The mudslide left the greyhound trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,greyhound,companion,trap_05,help_02,help
The mudslide left the greyhound trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,greyhound,companion,trap_05,dismiss_01,dismiss
The mudslide left the greyhound trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,greyhound,companion,trap_05,dismiss_02,dismiss
The mudslide left the corgi trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,corgi,companion,trap_05,help_01,help
"The mudslide left the corgi trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,corgi,companion,trap_05,help_02,help
The mudslide left the corgi trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,corgi,companion,trap_05,dismiss_01,dismiss
The mudslide left the corgi trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,corgi,companion,trap_05,dismiss_02,dismiss
The mudslide left the dachshund trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,dachshund,companion,trap_05,help_01,help
"The mudslide left the dachshund trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,dachshund,companion,trap_05,help_02,help
The mudslide left the dachshund trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,dachshund,companion,trap_05,dismiss_01,dismiss
The mudslide left the dachshund trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,dachshund,companion,trap_05,dismiss_02,dismiss
The mudslide left the chihuahua trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,chihuahua,companion,trap_05,help_01,help
"The mudslide left the chihuahua trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,chihuahua,companion,trap_05,help_02,help
The mudslide left the chihuahua trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,chihuahua,companion,trap_05,dismiss_01,dismiss
The mudslide left the chihuahua trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,chihuahua,companion,trap_05,dismiss_02,dismiss
The mudslide left the husky trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,husky,companion,trap_05,help_01,help
"The mudslide left the husky trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,husky,companion,trap_05,help_02,help
The mudslide left the husky trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,husky,companion,trap_05,dismiss_01,dismiss
The mudslide left the husky trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,husky,companion,trap_05,dismiss_02,dismiss
The mudslide left the mastiff trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,mastiff,companion,trap_05,help_01,help
"The mudslide left the mastiff trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,mastiff,companion,trap_05,help_02,help
The mudslide left the mastiff trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,mastiff,companion,trap_05,dismiss_01,dismiss
The mudslide left the mastiff trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,mastiff,companion,trap_05,dismiss_02,dismiss
The mudslide left the whippet trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,whippet,companion,trap_05,help_01,help
"The mudslide left the whippet trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,whippet,companion,trap_05,help_02,help
The mudslide left the whippet trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,whippet,companion,trap_05,dismiss_01,dismiss
The mudslide left the whippet trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,whippet,companion,trap_05,dismiss_02,dismiss
The mudslide left the schnauzer trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,schnauzer,companion,trap_05,help_01,help
"The mudslide left the schnauzer trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,schnauzer,companion,trap_05,help_02,help
The mudslide left the schnauzer trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,schnauzer,companion,trap_05,dismiss_01,dismiss
The mudslide left the schnauzer trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,schnauzer,companion,trap_05,dismiss_02,dismiss
The mudslide left the pomeranian trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,pomeranian,companion,trap_05,help_01,help
"The mudslide left the pomeranian trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,pomeranian,companion,trap_05,help_02,help
The mudslide left the pomeranian trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,pomeranian,companion,trap_05,dismiss_01,dismiss
The mudslide left the pomeranian trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,pomeranian,companion,trap_05,dismiss_02,dismiss
The mudslide left the rottweiler trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,rottweiler,companion,trap_05,help_01,help
"The mudslide left the rottweiler trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,rottweiler,companion,trap_05,help_02,help
The mudslide left the rottweiler trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,rottweiler,companion,trap_05,dismiss_01,dismiss
The mudslide left the rottweiler trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,rottweiler,companion,trap_05,dismiss_02,dismiss
The mudslide left the lapdog trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,lapdog,companion,trap_05,help_01,help
"The mudslide left the lapdog trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,lapdog,companion,trap_05,help_02,help
The mudslide left the lapdog trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,lapdog,companion,trap_05,dismiss_01,dismiss
The mudslide left the lapdog trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,lapdog,companion,trap_05,dismiss_02,dismiss
The mudslide left the malamute trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,malamute,companion,trap_05,help_01,help
"The mudslide left the malamute trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,malamute,companion,trap_05,help_02,help
The mudslide left the malamute trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,malamute,companion,trap_05,dismiss_01,dismiss
The mudslide left the malamute trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,malamute,companion,trap_05,dismiss_02,dismiss
The mudslide left the tabby trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,tabby,companion,trap_05,help_01,help
"The mudslide left the tabby trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,tabby,companion,trap_05,help_02,help
The mudslide left the tabby trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,tabby,companion,trap_05,dismiss_01,dismiss
The mudslide left the tabby trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,tabby,companion,trap_05,dismiss_02,dismiss
The mudslide left the calico trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,calico,companion,trap_05,help_01,help
"The mudslide left the calico trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,calico,companion,trap_05,help_02,help
The mudslide left the calico trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,calico,companion,trap_05,dismiss_01,dismiss
The mudslide left the calico trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,calico,companion,trap_05,dismiss_02,dismiss
The mudslide left the ragdoll trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,ragdoll,companion,trap_05,help_01,help
"The mudslide left the ragdoll trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,ragdoll,companion,trap_05,help_02,help
The mudslide left the ragdoll trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,ragdoll,companion,trap_05,dismiss_01,dismiss
The mudslide left the ragdoll trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,ragdoll,companion,trap_05,dismiss_02,dismiss
The mudslide left the tortoiseshell trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,tortoiseshell,companion,trap_05,help_01,help
"The mudslide left the tortoiseshell trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,tortoiseshell,companion,trap_05,help_02,help
The mudslide left the tortoiseshell trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,tortoiseshell,companion,trap_05,dismiss_01,dismiss
The mudslide left the tortoiseshell trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,tortoiseshell,companion,trap_05,dismiss_02,dismiss
The mudslide left the moggy trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,moggy,companion,trap_05,help_01,help
"The mudslide left the moggy trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,moggy,companion,trap_05,help_02,help
The mudslide left the moggy trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,moggy,companion,trap_05,dismiss_01,dismiss
The mudslide left the moggy trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,moggy,companion,trap_05,dismiss_02,dismiss
The mudslide left the housecat trapped beneath the heavy debris. Everyone nearby dropped what they were doing and rushed to help.,1,housecat,companion,trap_05,help_01,help
"The mudslide left the housecat trapped beneath the heavy debris. The rescue team was called in immediately, and no expense was spared.",1,housecat,companion,trap_05,help_02,help
The mudslide left the housecat trapped beneath the heavy debris. Nobody thought the situation was worth interrupting the day for.,0,housecat,companion,trap_05,dismiss_01,dismiss
The mudslide left the housecat trapped beneath the heavy debris. The onlookers shrugged and carried on as if nothing had happened.,0,housecat,companion,trap_05,dismiss_02,dismiss
